seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr11	74952144	74952155	12	*	X07524	100507050	74951950	74954749	2800	+	0	inside	193	TPBGL
chr11	74952207	74952223	17	*	X07525	100507050	74951950	74954749	2800	+	0	inside	256	TPBGL
chr11	75062842	75063261	420	*	X07531	408	74971166	75062875	91710	-	0	overlapStart	0	ARRB1
chr11	75110471	75110817	347	*	X07532	6079	75111435	75111582	148	+	617	upstream	617	SNORD15A
chr11	75110471	75110817	347	*	X07532	6188	75110535	75133345	22811	+	0	overlapStart	0	RPS3
chr11	75141259	75141799	541	*	X07534	283212	75133438	75141674	8237	-	0	overlapStart	0	KLHL35
chr11	75379702	75379789	88	*	X07535	4135	75297963	75379479	81517	-	222	upstream	222	MAP6
chr11	75379812	75379932	121	*	X07536	4135	75297963	75379479	81517	-	332	upstream	332	MAP6
chr11	75380089	75380094	6	*	X07537	4135	75297963	75379479	81517	-	609	upstream	609	MAP6
chr11	76092564	76092578	15	*	X07540	5612	76061004	76091880	30877	-	683	upstream	683	THAP12
chr11	76092605	76092634	30	*	X07541	5612	76061004	76091880	30877	-	724	upstream	724	THAP12
chr11	76092649	76092685	37	*	X07542	5612	76061004	76091880	30877	-	768	upstream	768	THAP12
chr11	76155686	76155711	26	*	X07543	56946	76156069	76262589	106521	+	357	upstream	357	EMSY
chr11	76155882	76155894	13	*	X07544	56946	76156069	76262589	106521	+	174	upstream	174	EMSY
chr11	76156120	76156174	55	*	X07545	56946	76156069	76262589	106521	+	0	inside	50	EMSY
chr11	76381965	76381965	1	*	X07546	2615	76368568	76381791	13224	-	173	upstream	173	LRRC32
chr11	76381982	76382029	48	*	X07547	2615	76368568	76381791	13224	-	190	upstream	190	LRRC32
chr11	76382226	76382315	90	*	X07548	2615	76368568	76381791	13224	-	434	upstream	434	LRRC32
chr11	76382330	76382364	35	*	X07549	2615	76368568	76381791	13224	-	538	upstream	538	LRRC32
chr11	76382383	76382440	58	*	X07550	2615	76368568	76381791	13224	-	591	upstream	591	LRRC32
chr11	77348679	77348975	297	*	X07556	1207	77327196	77348851	21656	-	0	overlapStart	0	CLNS1A
chr11	77530589	77530633	45	*	X07557	28971	77532197	77629464	97268	+	1563	upstream	1563	AAMDC
chr11	77530647	77530667	21	*	X07558	28971	77532197	77629464	97268	+	1529	upstream	1529	AAMDC
chr11	77531779	77531927	149	*	X07559	28971	77532197	77629464	97268	+	269	upstream	269	AAMDC
chr11	77531779	77531927	149	*	X07559	51773	77377274	77531880	154607	-	0	overlapStart	0	RSF1
chr11	77705604	77705618	15	*	X07560	92105	77589766	77705717	115952	-	0	inside	98	INTS4
chr11	77705691	77705781	91	*	X07561	92105	77589766	77705717	115952	-	0	overlapStart	0	INTS4
chr11	77790723	77791096	374	*	X07562	100532726	77726761	77791265	64505	-	0	inside	168	NDUFC2-KCTD14
chr11	77790723	77791096	374	*	X07562	4718	77779393	77791265	11873	-	0	inside	168	NDUFC2
chr11	77850491	77850511	21	*	X07563	100289388	77850839	77885023	34185	+	327	upstream	327	KCTD21-AS1
chr11	77850491	77850511	21	*	X07563	79053	77811988	77850699	38712	-	0	inside	187	ALG8
chr11	77850526	77850699	174	*	X07564	100289388	77850839	77885023	34185	+	139	upstream	139	KCTD21-AS1
chr11	77850526	77850699	174	*	X07564	79053	77811988	77850699	38712	-	0	inside	0	ALG8
chr11	77850755	77850800	46	*	X07565	100289388	77850839	77885023	34185	+	38	upstream	38	KCTD21-AS1
chr11	77850755	77850800	46	*	X07565	79053	77811988	77850699	38712	-	55	upstream	55	ALG8
chr11	77899451	77899468	18	*	X07566	283219	77882298	77899664	17367	-	0	inside	195	KCTD21
chr11	77899451	77899468	18	*	X07566	57558	77899858	77925757	25900	+	389	upstream	389	USP35
chr11	77899528	77899668	141	*	X07567	283219	77882298	77899664	17367	-	0	overlapStart	0	KCTD21
chr11	77899528	77899668	141	*	X07567	57558	77899858	77925757	25900	+	189	upstream	189	USP35
chr11	77899816	77899865	50	*	X07568	283219	77882298	77899664	17367	-	151	upstream	151	KCTD21
chr11	77899816	77899865	50	*	X07568	57558	77899858	77925757	25900	+	0	overlapStart	0	USP35
chr11	77899878	77899931	54	*	X07569	283219	77882298	77899664	17367	-	213	upstream	213	KCTD21
chr11	77899878	77899931	54	*	X07569	57558	77899858	77925757	25900	+	0	inside	19	USP35
chr11	82782760	82782881	122	*	X07570	100506233	82783108	82784754	1647	+	226	upstream	226	RAB30-DT
chr11	82782760	82782881	122	*	X07570	27314	82692478	82782884	90407	-	0	inside	2	RAB30
chr11	82783069	82783278	210	*	X07571	100506233	82783108	82784754	1647	+	0	overlapStart	0	RAB30-DT
chr11	82783069	82783278	210	*	X07571	27314	82692478	82782884	90407	-	184	upstream	184	RAB30
chr11	82868229	82868323	95	*	X07572	51585	82868137	82896835	28699	+	0	inside	91	PCF11
chr11	82996970	82997589	620	*	X07574	60492	82972502	82997414	24913	-	0	overlapStart	0	CCDC90B
chr11	85339238	85339280	43	*	X07575	1740	83166056	85338314	2172259	-	923	upstream	923	DLG2
chr11	85339238	85339280	43	*	X07575	55863	85339617	85347583	7967	+	336	upstream	336	TMEM126B
chr11	85375894	85376137	244	*	X07577	58487	85368608	85376182	7575	-	0	inside	44	CREBZF
chr11	85521956	85522212	257	*	X07578	54843	85405265	85522178	116914	-	0	overlapStart	0	SYTL2
chr11	85955551	85956107	557	*	X07579	8726	85955806	85989785	33980	+	0	overlapStart	0	EED
chr11	86511334	86511412	79	*	X07581	11098	86511491	86663830	152340	+	78	upstream	78	PRSS23
chr11	86511431	86511495	65	*	X07582	11098	86511491	86663830	152340	+	0	overlapStart	0	PRSS23
chr11	88070655	88070969	315	*	X07583	1075	88026760	88070941	44182	-	0	overlapStart	0	CTSC
chr11	88071007	88071094	88	*	X07584	1075	88026760	88070941	44182	-	65	upstream	65	CTSC
chr11	92930732	92930837	106	*	X07585	120103	92880850	92931095	50246	-	0	inside	257	SLC36A4
chr11	92930951	92931111	161	*	X07586	120103	92880850	92931095	50246	-	0	overlapStart	0	SLC36A4
chr11	93276563	93276777	215	*	X07587	56935	93211639	93276546	64908	-	16	upstream	16	SMCO4
chr11	93394522	93394994	473	*	X07588	85459	93394816	93463522	68707	+	0	overlapStart	0	CEP295
chr11	93474344	93474844	501	*	X07589	28970	93474793	93496247	21455	+	0	overlapStart	0	C11orf54
chr11	93474344	93474844	501	*	X07589	79101	93463447	93474703	11257	-	0	overlapStart	0	TAF1D
chr11	93517471	93517678	208	*	X07590	9440	93517405	93546496	29092	+	0	inside	65	MED17
chr11	94706679	94706830	152	*	X07592	51503	94695787	94706776	10990	-	0	overlapStart	0	CWC15
chr11	94706679	94706830	152	*	X07592	55693	94706845	94732676	25832	+	14	upstream	14	KDM4D
chr11	94822838	94822848	11	*	X07595	23052	94822974	94865815	42842	+	125	upstream	125	ENDOD1
chr11	94822968	94823202	235	*	X07596	23052	94822974	94865815	42842	+	0	overlapStart	0	ENDOD1
chr11	95656941	95657443	503	*	X07597	8898	95566044	95657371	91328	-	0	overlapStart	0	MTMR2
chr11	96123401	96123449	49	*	X07598	79780	96085929	96123083	37155	-	317	upstream	317	CCDC82
chr11	96123401	96123449	49	*	X07598	8690	96123158	96126727	3570	+	0	inside	242	JRKL
chr11	96123487	96123511	25	*	X07599	79780	96085929	96123083	37155	-	403	upstream	403	CCDC82
chr11	98891292	98891394	103	*	X07600	53942	98891706	100229616	1337911	+	311	upstream	311	CNTN5
chr11	98891416	98891442	27	*	X07601	53942	98891706	100229616	1337911	+	263	upstream	263	CNTN5
chr11	98891801	98891834	34	*	X07602	53942	98891706	100229616	1337911	+	0	inside	94	CNTN5
chr11	100557926	100558265	340	*	X07603	143872	100558407	100861656	303250	+	141	upstream	141	ARHGAP42
chr11	100558290	100558304	15	*	X07604	143872	100558407	100861656	303250	+	102	upstream	102	ARHGAP42
chr11	100999668	100999848	181	*	X07605	101054525	100999808	101069639	69832	+	0	overlapStart	0	PGR-AS1
chr11	101785981	101786007	27	*	X07606	57562	101785746	101871793	86048	+	0	inside	234	CEP126
chr11	101980653	101980665	13	*	X07607	10413	101981192	102104154	122963	+	526	upstream	526	YAP1
chr11	101980693	101980732	40	*	X07608	10413	101981192	102104154	122963	+	459	upstream	459	YAP1
chr11	101980749	101981062	314	*	X07609	10413	101981192	102104154	122963	+	129	upstream	129	YAP1
chr11	101981138	101981341	204	*	X07610	10413	101981192	102104154	122963	+	0	overlapStart	0	YAP1
chr11	102188315	102188377	63	*	X07613	330	102188181	102210135	21955	+	0	inside	133	BIRC3
chr11	102188398	102188408	11	*	X07614	330	102188181	102210135	21955	+	0	inside	216	BIRC3
chr11	102188447	102188485	39	*	X07615	330	102188181	102210135	21955	+	0	inside	265	BIRC3
chr11	102217487	102217521	35	*	X07616	329	102217913	102249401	31489	+	391	upstream	391	BIRC2
chr11	102217544	102217631	88	*	X07617	329	102217913	102249401	31489	+	281	upstream	281	BIRC2
chr11	102217744	102217878	135	*	X07618	329	102217913	102249401	31489	+	34	upstream	34	BIRC2
chr11	102217999	102218141	143	*	X07619	329	102217913	102249401	31489	+	0	inside	85	BIRC2
chr11	102962766	102962777	12	*	X07621	84259	102921413	102962944	41532	-	0	inside	166	DCUN1D5
chr11	102979960	102979986	27	*	X07622	79659	102980160	103350591	370432	+	173	upstream	173	DYNC2H1
chr11	102980101	102980228	128	*	X07623	79659	102980160	103350591	370432	+	0	overlapStart	0	DYNC2H1
chr11	105948421	105948547	127	*	X07624	143879	105921825	105948465	26641	-	0	overlapStart	0	KBTBD3
chr11	105948421	105948547	127	*	X07624	60496	105948292	105969419	21128	+	0	inside	128	AASDHPPT
chr11	106889388	106889510	123	*	X07625	2977	106544738	106889171	344434	-	216	upstream	216	GUCY1A2
chr11	106889838	106890035	198	*	X07626	2977	106544738	106889171	344434	-	666	upstream	666	GUCY1A2
chr11	107328455	107328593	139	*	X07627	143884	107197072	107328572	131501	-	0	overlapStart	0	CWF19L2
chr11	107461735	107461932	198	*	X07628	55531	107461817	107537505	75689	+	0	overlapStart	0	ELMOD1
chr11	107461735	107461932	198	*	X07628	643923	107462471	107463949	1479	+	538	upstream	538	NA
chr11	107462093	107462117	25	*	X07629	55531	107461817	107537505	75689	+	0	inside	275	ELMOD1
chr11	107462093	107462117	25	*	X07629	643923	107462471	107463949	1479	+	353	upstream	353	NA
chr11	107799288	107799357	70	*	X07631	54734	107799277	107834208	34932	+	0	inside	10	RAB39A
chr11	107992365	107992405	41	*	X07632	38	107992258	108018891	26634	+	0	inside	106	ACAT1
chr11	108093713	108093927	215	*	X07633	472	108093559	108239826	146268	+	0	inside	153	ATM
chr11	108093713	108093927	215	*	X07633	4863	108028119	108093365	65247	-	347	upstream	347	NPAT
chr11	108535836	108535925	90	*	X07634	1662	108535816	108811648	275833	+	0	inside	19	DDX10
chr11	110300749	110300791	43	*	X07639	2230	110300661	110335608	34948	+	0	inside	87	FDX1
chr11	110583599	110583811	213	*	X07642	57569	110447759	110583912	136154	-	0	inside	100	ARHGAP20
chr11	111944663	111945196	534	*	X07648	120379	111934734	111944895	10162	-	0	overlapStart	0	PIH1D2
chr11	111944663	111945196	534	*	X07648	55216	111944968	111955874	10907	+	0	overlapStart	0	NKAPD1
chr11	111957335	111957609	275	*	X07649	26521	111955539	111957522	1984	-	0	overlapStart	0	TIMM8B
chr11	111957335	111957609	275	*	X07649	6392	111957548	111966525	8978	+	0	overlapStart	0	SDHD
chr11	111957646	111957664	19	*	X07650	26521	111955539	111957522	1984	-	123	upstream	123	TIMM8B
chr11	111957646	111957664	19	*	X07650	6392	111957548	111966525	8978	+	0	inside	97	SDHD
chr11	112831922	112832301	380	*	X07651	4684	112831969	113149158	317190	+	0	overlapStart	0	NCAM1
chr11	113644431	113644483	53	*	X07653	9183	113603905	113644485	40581	-	0	inside	1	ZW10
chr11	113746476	113746588	113	*	X07654	57646	113668597	113746256	77660	-	219	upstream	219	USP28
chr11	114271054	114271130	77	*	X07657	10179	114271384	114279635	8252	+	253	upstream	253	RBM7
chr11	114271054	114271130	77	*	X07657	54494	114262170	114271272	9103	-	0	inside	141	C11orf71
chr11	114271409	114271432	24	*	X07658	10179	114271384	114279635	8252	+	0	inside	24	RBM7
chr11	114271409	114271432	24	*	X07658	54494	114262170	114271272	9103	-	136	upstream	136	C11orf71
chr11	114310124	114310360	237	*	X07659	25996	114310108	114321000	10893	+	0	inside	15	REXO2
chr11	115375044	115375162	119	*	X07663	23705	115039951	115375241	335291	-	0	inside	78	CADM1
chr11	115375302	115375332	31	*	X07664	23705	115039951	115375241	335291	-	60	upstream	60	CADM1
chr11	116643548	116643862	315	*	X07668	84811	116618886	116643714	24829	-	0	overlapStart	0	BUD13
chr11	117103221	117103239	19	*	X07669	257160	117103341	117156404	53064	+	101	upstream	101	RNF214
chr11	117103221	117103239	19	*	X07669	9159	117075788	117102811	27024	-	409	upstream	409	PCSK7
chr11	118230282	118230311	30	*	X07671	9354	118230296	118269926	39631	+	0	overlapStart	0	UBE4A
chr11	118230329	118230342	14	*	X07672	9354	118230296	118269926	39631	+	0	inside	32	UBE4A
chr11	118661834	118662047	214	*	X07675	1656	118618473	118661972	43500	-	0	overlapStart	0	DDX6
chr11	118662060	118662080	21	*	X07676	1656	118618473	118661972	43500	-	87	upstream	87	DDX6
chr11	118662366	118662588	223	*	X07677	1656	118618473	118661972	43500	-	393	upstream	393	DDX6
chr11	118889034	118889198	165	*	X07678	100500840	118889654	118889722	69	+	455	upstream	455	NA
chr11	118889034	118889198	165	*	X07678	51399	118889241	118894385	5145	+	42	upstream	42	TRAPPC4
chr11	118889034	118889198	165	*	X07678	6230	118886422	118889057	2636	-	0	overlapStart	0	RPS25
chr11	118927743	118927866	124	*	X07679	10525	118914896	118927925	13030	-	0	inside	58	HYOU1
chr11	118978108	118978228	121	*	X07681	9854	118978093	118987827	9735	+	0	inside	14	C2CD2L
chr11	119039386	119039477	92	*	X07682	79671	119039437	119054725	15289	+	0	overlapStart	0	NLRX1
chr11	120206713	120206931	219	*	X07685	23365	120207618	120360645	153028	+	686	upstream	686	ARHGEF12
chr11	120207134	120207257	124	*	X07686	23365	120207618	120360645	153028	+	360	upstream	360	ARHGEF12
chr11	120894761	120894924	164	*	X07690	219899	120894803	120960354	65552	+	0	overlapStart	0	TBCEL
chr11	121163472	121163546	75	*	X07691	6309	121163388	121184119	20732	+	0	inside	83	SC5D
chr11	121322262	121322434	173	*	X07692	6653	121322912	121504471	181560	+	477	upstream	477	SORL1
chr11	124492667	124493020	354	*	X07696	84897	124492742	124505822	13081	+	0	overlapStart	0	TBRG1
chr11	124632804	124632831	28	*	X07697	90952	124622026	124632223	10198	-	580	upstream	580	ESAM
chr11	124670276	124670448	173	*	X07698	79684	124636394	124670299	33906	-	0	overlapStart	0	MSANTD2
chr11	125439318	125439390	73	*	X07700	9538	125439298	125454575	15278	+	0	inside	19	EI24
chr11	125439434	125439509	76	*	X07701	9538	125439298	125454575	15278	+	0	inside	135	EI24
chr11	125773100	125773123	24	*	X07705	29118	125774261	125793006	18746	+	1137	upstream	1137	DDX25
chr11	125773100	125773123	24	*	X07705	83480	125763380	125773116	9737	-	0	overlapStart	0	PUS3
chr11	125933048	125933074	27	*	X07706	50937	125826713	125933187	106475	-	0	inside	112	CDON
chr11	126081483	126081608	126	*	X07708	79607	126081619	126132879	51261	+	10	upstream	10	FAM118B
chr11	126081483	126081608	126	*	X07708	84881	126071989	126081587	9599	-	0	overlapStart	0	RPUSD4
chr11	126081668	126081788	121	*	X07709	79607	126081619	126132879	51261	+	0	inside	48	FAM118B
chr11	126081668	126081788	121	*	X07709	84881	126071989	126081587	9599	-	80	upstream	80	RPUSD4
chr11	126081813	126081824	12	*	X07710	79607	126081619	126132879	51261	+	0	inside	193	FAM118B
chr11	126081813	126081824	12	*	X07710	84881	126071989	126081587	9599	-	225	upstream	225	RPUSD4
chr11	126152810	126152936	127	*	X07711	114609	126152982	126164828	11847	+	45	upstream	45	TIRAP
chr11	126153097	126153216	120	*	X07712	114609	126152982	126164828	11847	+	0	inside	114	TIRAP
chr11	126173633	126174063	431	*	X07713	28960	126173647	126215644	41998	+	0	overlapStart	0	DCPS
chr11	128760414	128760615	202	*	X07716	3762	128761313	128787951	26639	+	697	upstream	697	KCNJ5
chr11	128760632	128760671	40	*	X07717	3762	128761313	128787951	26639	+	641	upstream	641	KCNJ5
chr11	128760872	128760976	105	*	X07718	3762	128761313	128787951	26639	+	336	upstream	336	KCNJ5
chr11	129245358	129245539	182	*	X07721	8538	129245881	129322174	76294	+	341	upstream	341	BARX2
chr11	129765246	129765463	218	*	X07722	4798	129733670	129765490	31821	-	0	inside	26	NFRKB
chr11	129765905	129765918	14	*	X07723	4798	129733670	129765490	31821	-	414	upstream	414	NFRKB
chr11	129872174	129872248	75	*	X07724	440072	129872519	129875381	2863	+	270	upstream	270	LINC00167
chr11	129872355	129872459	105	*	X07725	440072	129872519	129875381	2863	+	59	upstream	59	LINC00167
chr11	129872355	129872459	105	*	X07725	56980	129769601	129872730	103130	-	0	inside	270	PRDM10
chr11	129939781	129939958	178	*	X07726	334	129939716	130014706	74991	+	0	inside	64	APLP2
chr11	130029749	130029787	39	*	X07728	6768	130029682	130080257	50576	+	0	inside	66	ST14
chr11	130184438	130184457	20	*	X07730	29068	130096574	130184607	88034	-	0	inside	149	ZBTB44
chr11	130184544	130184565	22	*	X07731	29068	130096574	130184607	88034	-	0	inside	41	ZBTB44
chr11	130184617	130184637	21	*	X07732	29068	130096574	130184607	88034	-	9	upstream	9	ZBTB44
chr11	130184655	130184669	15	*	X07733	29068	130096574	130184607	88034	-	47	upstream	47	ZBTB44
chr11	130184907	130184930	24	*	X07734	29068	130096574	130184607	88034	-	299	upstream	299	ZBTB44
chr11	130786312	130786402	91	*	X07735	399979	130745766	130786382	40617	-	0	overlapStart	0	SNX19
chr11	130786476	130786553	78	*	X07736	399979	130745766	130786382	40617	-	93	upstream	93	SNX19
chr11	134094568	134094745	178	*	X07739	112936	134094561	134117686	23126	+	0	inside	6	VPS26B
chr11	134094568	134094745	178	*	X07739	23310	134022337	134094426	72090	-	141	upstream	141	NCAPD3
chr11	134095247	134095561	315	*	X07740	23310	134022337	134094426	72090	-	820	upstream	820	NCAPD3
chr11	134123421	134123437	17	*	X07741	27034	134123434	134135746	12313	+	0	overlapStart	0	ACAD8
chr11	134123421	134123437	17	*	X07741	29087	134118173	134123260	5088	-	160	upstream	160	THYN1
chr12	498366	498676	311	*	X07743	5927	389223	498620	109398	-	0	overlapStart	0	KDM5A
chr12	498366	498676	311	*	X07743	84318	498516	551806	53291	+	0	overlapStart	0	CCDC77
chr12	861759	861764	6	*	X07747	65125	862089	1020618	158530	+	324	upstream	324	WNK1
chr12	861778	861854	77	*	X07748	65125	862089	1020618	158530	+	234	upstream	234	WNK1
chr12	1099890	1100285	396	*	X07750	23085	1100404	1605099	504696	+	118	upstream	118	ERC1
chr12	1099890	1100285	396	*	X07750	5893	1021255	1099219	77965	-	670	upstream	670	RAD52
chr12	1800099	1800112	14	*	X07756	79602	1800247	1897845	97599	+	134	upstream	134	ADIPOR2
chr12	2113376	2113946	571	*	X07760	196513	2050757	2113677	62921	-	0	overlapStart	0	DCP1B
chr12	2904120	2904341	222	*	X07764	2288	2904108	2914587	10480	+	0	inside	11	FKBP4
chr12	2921869	2922288	420	*	X07768	55846	2921787	2939770	17984	+	0	inside	81	ITFG2
chr12	4430369	4430404	36	*	X07770	57103	4430359	4469190	38832	+	0	inside	9	TIGAR
chr12	4647517	4647924	408	*	X07771	10635	4647950	4669213	21264	+	25	upstream	25	RAD51AP1
chr12	4647517	4647924	408	*	X07771	57102	4596901	4647637	50737	-	0	overlapStart	0	C12orf4
chr12	4647987	4648051	65	*	X07772	10635	4647950	4669213	21264	+	0	inside	36	RAD51AP1
chr12	4647987	4648051	65	*	X07772	57102	4596901	4647637	50737	-	349	upstream	349	C12orf4
chr12	6309543	6309568	26	*	X07776	928	6309482	6347437	37956	+	0	inside	60	CD9
chr12	6309590	6309648	59	*	X07777	928	6309482	6347437	37956	+	0	inside	107	CD9
chr12	6579709	6579871	163	*	X07778	6843	6571404	6579843	8440	-	0	overlapStart	0	VAMP1
chr12	6602331	6602444	114	*	X07779	51258	6601316	6602471	1156	-	0	inside	26	MRPL51
chr12	6602331	6602444	114	*	X07779	9918	6603298	6641132	37835	+	853	upstream	853	NCAPD2
chr12	6602519	6602586	68	*	X07780	51258	6601316	6602471	1156	-	47	upstream	47	MRPL51
chr12	6602519	6602586	68	*	X07780	9918	6603298	6641132	37835	+	711	upstream	711	NCAPD2
chr12	6642625	6642717	93	*	X07781	2597	6643585	6647537	3953	+	867	upstream	867	GAPDH
chr12	6677435	6677585	151	*	X07782	4839	6666036	6677498	11463	-	0	overlapStart	0	NOP2
chr12	6772269	6772295	27	*	X07783	51147	6759704	6772308	12605	-	0	inside	12	ING4
chr12	6798254	6798684	431	*	X07786	171017	6775643	6798738	23096	-	0	inside	53	ZNF384
chr12	6833263	6833478	216	*	X07787	50813	6833150	6841041	7892	+	0	inside	112	COPS7A
chr12	6961505	6961571	67	*	X07791	8078	6961285	6975795	14511	+	0	inside	219	USP5
chr12	6961505	6961571	67	*	X07791	83461	6953963	6960456	6494	-	1048	upstream	1048	CDCA3
